63,903.6127577562,851.2008095765,807.2865624061,886.6638465294,849.2274803748,0.0855678982,-0.4821709527,0.8619588216,-2.1441819933,5.09668986,5.4281616211,1.0199283362,0.3541715344,0.2804626723,0.8830252091,0.2410446455,0.043456799,-0.214618355,0.635652264,1.4678190549,1.075687786,0.5402208169,1.0213138263,0.8159856001,0.2713843833,0.2584188481,0.5675809383,-0.0233582262,-0.6005477707,-0.6903414925,0.5700412989
66,854.2744453626,812.705456856,812.1320581681,847.331646259,851.5314143254,0.0707872179,-0.4892001682,0.8581576877,-2.1778276231,5.8655548096,6.5912204318,1.0247524579,0.4125456313,0.4893677334,0.8861598969,0.2706479132,0.0518848399,-0.1620937437,0.6522217989,1.4738188585,1.3402671417,0.6657196681,1.0258445343,0.8675443729,0.3328078886,0.3870701591,0.6123852134,0.0198245331,-0.6154915492,-0.6103581786,0.6001268029
69,850.8495334723,833.3065655048,829.2720955091,848.5094369742,847.0371907552,0.0726826986,-0.4864535861,0.8605516222,-0.7090504964,3.3379787869,5.9137386746,0.9041852554,0.5183745324,0.6487923265,0.7899136345,0.2170474579,0.0445855371,-0.1245508691,0.6286473671,1.2401197354,1.5002207359,1.3238507509,0.8330561916,0.7237808704,0.4640363455,0.7944254478,0.4835038682,0.0136539268,-0.6154447794,-0.549526751,0.6655418873
72,846.7169173803,847.1095166329,837.0414186135,848.6179207044,854.2951034154,0.0730183919,-0.4835544162,0.8612433539,-1.1053212484,3.6810811361,5.5573442247,0.7523945371,0.6695020596,0.6555753946,0.732139051,0.16615055,-0.0043621867,-0.1093452672,0.5302095711,0.8918641408,1.7114464045,1.6375633876,0.4786451359,0.6479474703,0.6889199018,0.9318563541,0.4544486404,-0.0118257483,-0.6606465777,-0.5117421746,0.7102562587
75,831.7155065292,866.5586524377,853.1379731007,826.4774091672,846.2623275366,0.0727109556,-0.4795260959,0.8641300908,-1.3456867359,4.5843901458,5.8792622884,0.7587503195,0.6704829335,0.6555753946,0.717256546,0.1925409089,-0.0808746405,-0.0733224166,0.4640036623,1.0830950936,1.832216541,1.6712190708,0.7363246282,0.910222292,0.7459767659,0.9470899105,0.7513842583,-0.0758132574,-0.6691538096,-0.5161779722,0.5690612892
78,871.0942030686,864.3683620355,851.83103043,867.6434646998,844.314828726,0.0707533095,-0.4830084907,0.8611551921,-3.3234405518,4.1940731472,5.6275431315,0.7803717653,0.6704829335,0.6576322317,0.5664752026,0.3091676931,-0.1210758984,-0.0600168233,0.4788553814,1.2723551194,1.869450291,1.6833232244,1.0297244787,1.1977496544,0.731671234,0.9598846436,1.1036208471,-0.0186094341,-0.6600873867,-0.5612611969,0.3996845583
81,855.1216313289,865.5203333146,856.8676616962,851.7328843337,850.2089788975,0.0699700249,-0.49186537,0.8560418023,-1.1630588108,3.0783674452,5.7990943061,0.8114061356,0.6704829335,0.6450870832,0.6586830616,0.3199748397,-0.11905809,-0.0835716451,0.4930015504,1.2722644806,1.8265264829,1.6752436161,1.0133513212,1.1982988119,0.7405991554,0.9220170379,1.1201403141,-0.0175650753,-0.6400772731,-0.6039693753,0.4629439712
84,847.228330172,864.5181775215,855.1112991724,846.9907023112,851.3402874286,0.066986084,-0.4917399088,0.8567504883,-1.9693077935,4.5824517144,6.356531779,0.8114061356,0.6556117336,0.4934281906,0.6586830616,0.3199748397,-0.1335287839,-0.1054246699,0.4930015504,1.2722644806,1.7924984693,1.48973008,1.0133513212,1.1982988119,0.8176392913,0.6567103863,1.1201403141,-0.0175650753,-0.5679513613,-0.6611114939,0.4629439712
87,846.3346487192,862.2452298678,852.326949682,844.970883883,848.1788275303,0.0668538411,-0.4912821452,0.8568759495,-1.5215301514,3.9120313856,5.8435397678,0.8114061356,0.4984397491,0.3824747006,0.6586830616,0.3199748397,-0.1543567379,-0.1233692095,0.4930015504,1.2722644806,1.6698023081,1.1221540371,1.0133513212,1.1982988119,0.8254846335,0.4407709142,1.1201403141,-0.0175650753,-0.5320191781,-0.7434470057,0.4629439712
90,849.8422092535,853.3807678223,848.6230828701,849.5064329489,848.4422834348,0.0662977431,-0.4913736979,0.8567437066,-1.2266116672,3.9132775201,5.4933759901,0.8094519576,0.4407274127,0.39921091,0.6522280375,0.3033183118,-0.1600140582,-0.1463699688,0.4735275805,1.1577727397,1.4780303637,1.0265764793,0.909465611,1.1805946827,0.7798047662,0.3940929572,1.114598314,-0.0300916528,-0.5533813635,-0.7919225494,0.4831149082
93,849.8473761143,851.8568623861,844.3303269607,848.8762089656,849.4392778446,0.0692240397,-0.4894171821,0.8577609592,-1.3487328423,4.0507676866,5.4991912842,0.5277371776,0.3869583806,0.2817524175,0.6336642504,0.0753104687,-0.1621251106,-0.1748249978,0.3687639534,0.7094839911,1.2795348565,0.9770101507,0.6479599476,0.3793477317,0.7672958374,0.3465638856,0.6834472517,-0.2536822806,-0.567335248,-0.7957130472,0.3549269736
96,839.3246937287,860.0446120042,848.7625599396,838.8081125113,853.995490441,0.068423801,-0.4885457357,0.8582356771,-1.4455159505,3.7957255046,5.4389614529,0.0301703202,0.3900917967,0.1134679889,0.2443585197,-0.0229363063,-0.1689451337,-0.2132615695,0.3034508725,0.2874888281,1.2026528915,0.9533823729,0.3227344255,-0.3224885265,0.7516208092,0.289647162,-0.4721980095,-0.381030788,-0.6016758879,-0.8111722866,0.0951908653
99,851.0251746544,854.1711261456,842.5481356107,849.6820710011,847.4246270595,0.0697665745,-0.4896443685,0.857699924,-1.3584249991,3.8259096499,5.3416245072,0.1246235383,0.3869258463,0.1243385002,0.2967888415,-0.038775634,-0.156199798,-0.2202501148,0.3623337746,0.2102675637,0.9494221806,0.7279157837,0.2294847617,-0.3266042571,0.5551261604,0.0607774655,-0.410963128,-0.4164208869,-0.6775131623,-0.8650860588,0.1316469213
102,866.5276614458,854.584388146,841.4219923753,860.3700553698,846.2674959623,0.0744289822,-0.4861789279,0.8598497179,-0.962846544,3.5826365153,5.1133049859,0.3662567139,0.3904781242,0.1695473592,0.4558405578,-0.017091943,-0.1528972983,-0.2124780367,0.4016444385,0.2141197175,0.4434232016,0.374714603,0.1849199831,-0.2305490226,0.1308710836,-0.2493179143,-0.3834700584,-0.4114029109,-0.660124143,-0.8886173566,0.1841477752
105,857.5753721579,841.4684878618,845.3738160745,859.8224847256,849.2894740961,0.0751037598,-0.4861280653,0.8596700032,-1.7458343506,4.0640597873,5.3803931342,0.3660570085,0.563960741,0.1843785246,0.4558405578,-0.016757782,-0.1022485147,-0.2303314855,0.4070829948,0.1804345499,0.8910548886,0.5320272843,0.1728238811,-0.2292372187,0.3698412925,0.1886875294,-0.3882641693,-0.4140988985,-0.417599986,-0.7242623369,0.1840368062
108,840.4714942345,847.6105925731,844.0410445776,839.975578895,850.9631801508,0.0746765137,-0.4854193794,0.8597039117,-1.6548665365,4.0133836534,5.5095757379,0.3656575978,0.6412447492,0.1610072305,0.4549817443,-0.0064894852,-0.0618213999,-0.2479904195,0.4500470261,0.0692736767,1.3553555012,0.8933293223,0.1227511664,-0.2010332544,0.7067155838,0.6030651927,-0.3437458972,-0.4348990619,-0.2666334957,-0.5850825906,0.2056202491
111,850.4775993151,854.124633789,850.8908620981,848.1116732084,849.9041951497,0.0756225586,-0.486521403,0.8590935601,-1.5094841851,4.0856594509,5.1801808675,0.3648556471,0.6517210007,0.156279549,0.4048891067,-0.009247389,-0.0960330789,-0.1938621948,0.4962025881,0.1113775894,1.450775067,0.96790272,-0.090621169,-0.1370494465,0.7475030422,0.6559919317,-0.2996897995,-0.4480904142,-0.2052390029,-0.5234583418,0.2735880613
114,865.5668248886,870.0300512069,862.3743747809,862.6894867726,846.8512260242,0.0777994792,-0.4863789876,0.8595852322,-1.6320207384,4.0686289469,5.4991912842,0.4299898644,0.6645814776,0.1557064205,0.465380609,0.1958196114,-0.1599226147,-0.1443590224,0.5087069373,0.5334280133,1.4694997072,1.0138136943,0.6194031338,0.0947437972,0.7751122713,0.6798852881,-0.0266100665,-0.2988454302,-0.1729974349,-0.4784664512,0.2433551748
117,854.7135346241,865.1225711138,846.9442083897,848.6695807041,846.9752048591,0.0780571831,-0.4889910663,0.857478389,-1.787649084,3.7633260091,5.2826408103,0.7114749749,0.6612816254,0.1418649107,0.5378421048,0.2523952176,-0.1914091706,-0.1733371168,0.4639082054,1.1784842412,1.4724411567,1.0406932433,1.2070084016,0.6238905887,0.7780526479,0.6925325394,0.6329149902,-0.1781897893,-0.1827168117,-0.4831849535,0.0460445918
120,852.5129167606,846.8563944499,843.498640794,851.7432133601,846.1951716496,0.0828077528,-0.4873385959,0.8568081326,-1.1954583062,3.4642537435,4.0104760064,0.7520036697,0.6313807964,0.2210164368,0.5759970943,0.2047133893,-0.2109119445,-0.1786373307,0.4479535123,1.413854599,1.4319269657,1.1131368478,1.3892218272,0.7595142921,0.6662279169,0.601249218,0.7897479534,-0.1888229002,-0.307376648,-0.5725022753,0.0793955475
123,862.007606702,826.8803421412,842.3053424542,861.4858656663,848.4267891126,0.0859601056,-0.4853526928,0.8588629829,-1.1969813594,3.8277096218,5.7709870515,0.7550343871,0.7129202088,0.4727532069,0.6863174637,0.2381202777,-0.1123449604,-0.0308383213,0.4610520601,1.3917088509,1.2120160262,1.1170421839,1.3769361178,0.7417162458,0.4848351379,0.4349707563,0.8118106127,-0.1963000546,-0.4072602689,-0.6276190877,0.1323111976
126,831.9324653821,832.4387144431,828.1459546212,831.8808085124,849.0260158441,0.0879380968,-0.4820760091,0.8604227702,-0.7796647813,4.0644751655,6.0686747233,0.7570970654,0.758685112,0.4961713155,0.7056311965,0.2707143923,-0.0263918427,0.0337738106,0.4647449851,1.3117160002,1.0987528563,1.1131662528,1.3127936125,0.7091378569,0.5455206633,0.5143744151,0.7992388209,-0.2140055795,-0.4255640209,-0.6296527982,0.1550812721
129,855.2146152594,823.8273675381,791.8977175982,854.0264869103,844.9657146747,0.0841708713,-0.482357449,0.8613823785,-2.2571648492,4.587020874,5.382470025,0.7540763617,0.7549748222,0.496414721,0.7056311965,0.2407997052,0.0129895066,-0.0117213582,0.4477000634,1.3193836212,1.1362678608,1.0785547495,1.3194850683,0.711209774,0.5275814533,0.5394947132,0.8113086224,-0.2459904651,-0.4645105203,-0.6451176802,0.1792622556
132,839.7069569123,828.8485013522,775.5790350498,839.4848288512,848.6954048352,0.082244873,-0.4890407986,0.8572421604,-2.2899797228,4.9529690213,5.2100880941,0.7089789311,0.7548705935,0.7464396159,0.6708136797,0.2468520055,0.0421848819,0.0367580429,0.4452873667,1.301825881,1.2149573167,1.1833967765,1.3086069027,0.6731706063,0.5719575485,0.7183122635,0.8059316278,-0.278305918,-0.4334941705,-0.4742007256,0.2156768888
135,831.9427975386,840.6936207307,842.1607047839,830.8321619278,853.592563727,0.0769009061,-0.4897901747,0.856906467,-1.7657725016,4.4021775987,5.5245293511,0.5551206867,0.7548705935,0.9821315408,0.5728111068,0.2901391387,0.0670318193,0.1167939802,0.4559226334,1.0524463455,1.2007169723,1.5485124191,1.1360984246,0.5566216509,0.6517465512,1.0752335787,0.7413653731,-0.302994142,-0.3248871267,-0.2727612952,0.2424323857
138,806.4703666491,847.5795992338,871.2905038687,813.1497129783,845.4513017703,0.0767381456,-0.4896375868,0.8567199707,-1.5917290582,4.47362264,5.385377672,0.4640078445,0.657124579,0.9857873917,0.5037607253,0.255120178,0.0737021143,0.0705442851,0.4241804978,0.820411404,1.1437751055,1.655960679,0.9827243884,0.4352701008,0.562654078,1.1662278175,0.6322621107,-0.3773977161,-0.3506310582,-0.2281572868,0.2381765247
141,852.7763671875,848.6385834523,854.2279537885,856.9968066093,847.125017215,0.0735417119,-0.4902999313,0.8567064073,-1.353302002,4.0463369864,5.7636487042,0.3729298115,0.2174533606,0.9857873917,0.4466902316,0.193205893,0.0798097725,0.0368677651,0.3965620697,0.839638412,1.1184881925,1.7513217529,0.9909436703,0.3455794156,0.4362673164,1.2388503551,0.5536062121,-0.4380365014,-0.4225673576,-0.1764495571,0.2346298546
144,846.4947838417,852.6782195262,849.6149158967,842.5068085499,846.2416687012,0.0746222602,-0.489827474,0.8577406142,-1.4060550266,4.0785980225,5.6757269965,0.3729298115,0.3123459468,0.9857873917,0.4466902316,0.193205893,0.0844343031,0.123761716,0.3965620697,0.839638412,1.0901820262,1.9036294619,0.9909436703,0.3455794156,0.4627307455,1.3761577209,0.5536062121,-0.4380365014,-0.4495268166,-0.0677862012,0.2346298546
147,857.6890172714,866.0472435584,841.7164455316,841.3238447141,847.0423583984,0.0756056044,-0.4893290202,0.8577541775,-1.0662757026,3.8522169325,5.2059343126,0.3729298115,0.546161294,0.9857559204,0.4466902316,0.193205893,0.0736677522,0.1610612422,0.3965620697,0.839638412,1.1156615019,2.0792586009,0.9909436703,0.3455794156,0.5598155856,1.52006495,0.5536062121,-0.4380365014,-0.4778942863,-0.046522218,0.2346298546
150,844.650605813,855.5038976425,845.5391180576,842.2175261669,849.7182304187,0.0753173828,-0.4851989746,0.8592868381,-1.446762085,3.8044484456,5.4111311171,0.3729298115,0.5625358224,0.5590489979,0.4466902316,0.193205893,0.0582761851,-0.1740247222,0.3965620697,0.839638412,1.1118887663,1.8568121195,0.9909436703,0.3455794156,0.5373765031,1.3225723505,0.5536062121,-0.4380365014,-0.5860260924,-0.5760447284,0.2346298546
153,854.2796051808,854.1039686937,847.6467566857,852.4974200909,850.6635687412,0.0814683702,-0.4851921929,0.8596462674,-1.6810353597,4.029168023,4.810494317,0.4021773636,0.581673046,0.1765533437,0.4286997616,0.1307782948,0.0121974115,-0.3071393073,0.5200178921,0.7979367773,1.1318437656,1.5778831243,0.7695903778,0.34936137,0.6137997707,1.1139032046,0.5426924527,-0.4441256225,-0.5944790244,-0.7729323308,0.3355040401
156,856.0927969126,858.2055961413,848.1633292956,854.7961863982,847.0681903546,0.0792507595,-0.4883829753,0.8576049805,-1.537314521,4.2214881049,5.6807115343,0.4397635857,0.6051757137,0.2005724162,0.3770225644,0.0890518203,-0.0122424895,-0.3329880436,0.5793494582,0.8465972344,1.1832116842,1.4830935001,0.7304047744,0.2584617833,0.7342727184,1.0433242718,0.7230926752,-0.3678125938,-0.5525038043,-0.7637790839,0.4940915306
159,853.3446068397,853.0966483874,851.061332507,853.4169256748,850.4001104893,0.0785183377,-0.484717475,0.8600260417,-0.993999905,4.0167066786,5.8090633816,0.1992676059,0.6054496169,0.2047351251,0.2691050967,0.0780673462,-0.0298212115,-0.3420683344,0.5324356159,0.9354391098,1.1420758963,1.3753839334,0.7088027795,0.0667037802,0.7243140539,0.9396040638,0.6868235469,-0.3622913063,-0.5543829203,-0.7492375573,0.5656091571
162,815.8875748072,859.1044397599,854.5740591196,814.8647460938,847.5279415815,0.0796508789,-0.4840460883,0.8604024251,-1.2183041043,4.4474538167,5.4979451497,0.2121191422,0.5645010869,0.1975835214,0.4060523709,0.1029986938,-0.0219854799,-0.3516714176,0.4466274281,0.9186083476,0.9836479028,1.2377934059,0.7006998062,0.2702078025,0.6252394319,0.8093676766,0.5788659056,-0.3737428188,-0.5505521099,-0.7368566791,0.5038220684
165,873.3619783842,847.0165295723,841.4168302096,871.7502597907,853.6597188314,0.0755310059,-0.4808564363,0.8626923738,-1.0945214165,3.7565414994,5.622281675,0.2150818905,0.5017293692,0.1386186183,0.4593531688,0.1175917486,-0.0340202078,-0.3686595658,0.4112169147,0.8679338892,0.7934083342,0.8620977203,0.6483638684,0.3152187963,0.5391109188,0.5315077504,0.5161239902,-0.3825389346,-0.5837621093,-0.7516831756,0.4562927882
168,854.3312698755,859.6416813777,845.3428180401,851.5727429512,850.0953337841,0.0777689616,-0.4794447157,0.8633999295,-1.3956705729,3.9597998725,5.1232740614,0.2093595714,0.5161837141,0.110608163,0.4539375107,0.111231029,-0.0682162779,-0.328855445,0.3916571736,0.8571477532,0.706533591,0.6785289844,0.6178608934,0.3141665459,0.4385990898,0.402624319,0.4367748598,-0.3903036416,-0.5988227328,-0.7842342257,0.4452111423
171,851.567580003,856.7746785482,853.3136095879,849.6045860877,850.6377344376,0.0795559353,-0.4765218099,0.8644307454,-1.092859904,3.9784918891,5.2711486817,0.1174241255,0.6479693055,0.0841494227,0.4046911995,0.0925912932,-0.0694732616,-0.2756770352,0.3082993726,0.8235969544,0.7214415669,0.6769683957,0.5415989359,0.3674746851,0.4671343068,0.3503549894,0.1283502331,-0.4279864828,-0.5887924631,-0.7744656801,0.3849349221
174,846.8047328851,856.0101427909,855.5297280336,845.5494509966,847.135342329,0.0810241699,-0.4764302571,0.8649800618,-1.3769785563,4.1201358371,5.6304507785,0.0533653473,0.6598355174,0.1249614507,0.3493370116,0.1509029418,-0.0439965924,-0.2703474661,0.2029422671,0.7649172346,0.8886970877,0.8111759424,0.5411312977,0.4649470647,0.5616763234,0.3818679253,0.1302598839,-0.4018304944,-0.5892145037,-0.7664067546,0.2622966617
177,782.2428870568,873.7339156713,857.2395982009,781.7624683869,845.1258584047,0.0795796712,-0.4765625,0.864698622,-1.4509158664,3.9502461751,5.5365753174,0.0989950597,0.6619998813,0.2054109772,0.4083362321,0.1112995222,-0.0381770196,-0.2454237243,0.3620023976,0.6087879737,0.9524869521,0.8478014469,0.4279923936,0.4297385513,0.5546420813,0.3984408279,0.2350154668,-0.3667304814,-0.6475085219,-0.7348515789,0.2818822215
180,907.5852340307,844.614447178,844.4956305088,902.3058143029,849.7853870881,0.0795932346,-0.475704617,0.8656344944,-1.5443759494,4.1093360053,5.5249447293,0.1976904919,0.6619998813,0.2183658779,0.3512689471,-0.0035581428,-0.0507753814,-0.2058789978,0.5171734691,0.4088752171,0.9519919952,0.862233599,0.4021203022,0.3121332129,0.5616347988,0.3947855731,0.30813845,-0.3287713726,-0.6765401363,-0.6938886046,0.3948658605
183,858.0816196539,852.9003452399,850.818540133,854.2434481107,850.6480705066,0.0818990071,-0.4760504829,0.8645132559,-1.9644617151,3.8321403221,5.3767931903,0.2095793039,0.6597637932,0.2941943208,0.3288035691,-0.0035691625,-0.0644743418,-0.2080692599,0.5223451853,0.4040461779,0.9785352747,0.8793132106,0.4177102447,0.3005152345,0.6377747655,0.4378683865,0.3119823337,-0.3319914639,-0.6584699353,-0.6341785788,0.407690078
186,852.7143765963,856.8418336526,852.9984960311,849.8163796449,850.048843775,0.0799662272,-0.4784342448,0.8623657227,-1.3645172119,3.8974931505,5.8194478353,0.2095793039,0.6420079073,0.5330320994,0.3288035691,-0.0035691625,-0.0589037463,-0.1721167962,0.5223451853,0.4040461779,1.2722966274,1.0408925613,0.4177102447,0.3005152345,0.8709647656,0.7700585325,0.3119823337,-0.3319914639,-0.5755677621,-0.5116183261,0.407690078
